budget,popularity,revenue,runtime,title,avg_rating,ratings,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,release_year,director,actor_1,actor_2,actor_3,success,director_success_rate,actor_1_success_rate,actor_2_success_rate,actor_3_success_rate
7000000,23.612409,31430334,105.0,A Serious Man,6.6,483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,Joel Coen,Michael Stuhlbarg,Richard Kind,Fred Melamed,1,1.0,1.0,1.0,1.0
7000000,8.079046,14618727,116.0,Beyond the Lights,7.0,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Gina Prince-Bythewood,Gugu Mbatha-Raw,Nate Parker,Minnie Driver,1,0.6666666666666666,1.0,1.0,1.0
7000000,14.672151,8373585,164.0,The Last Temptation of Christ,7.0,201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,Martin Scorsese,Willem Dafoe,Harvey Keitel,Barbara Hershey,0,0.625,0.0,0.6666666666666666,0.0
7000000,2.627232,7292175,96.0,Outside Providence,5.6,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,Michael Corrente,Shawn Hatosy,Amy Smart,Alec Baldwin,0,0.0,0.0,0.6666666666666666,0.4
7,4.857028,5,90.0,Split Second,5.7,63,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1992,Tony Maylam,Rutger Hauer,Kim Cattrall,Michael J. Pollard,0,0.0,0.0,0.3333333333333333,0.0
7000000,2.206097,4720371,113.0,The Other Side of Heaven,6.7,14,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,Mitch Davis,Christopher Gorham,Anne Hathaway,Joe Folau,0,0.0,0.0,0.8571428571428571,0.0
7000000,3.721858,29385320,192.0,Veer-Zaara,7.4,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,Yash Chopra,Shah Rukh Khan,Preity Zinta,Rani Mukerji,1,1.0,1.0,1.0,1.0
7000000,7.051521,2062066,104.0,Auto Focus,6.1,56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,Paul Schrader,Greg Kinnear,Willem Dafoe,Rita Wilson,0,0.0,0.5,0.6,0.0
7000000,21.276864,6038942,112.0,We Need to Talk About Kevin,7.4,677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,Lynne Ramsay,John C. Reilly,Tilda Swinton,Ezra Miller,0,0.0,0.25,0.0,0.5
7000000,2.550045,1246141,100.0,Losin' It,4.5,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,Curtis Hanson,Tom Cruise,Jackie Earle Haley,John Stockwell,0,0.6666666666666666,0.9565217391304348,0.0,0.0
7000000,7.155519,1429299,106.0,I Hope They Serve Beer in Hell,5.7,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,Bob Gosse,Matt Czuchry,Jesse Bradford,Marika Dominczyk,0,0.0,0.0,0.5,0.0
7000000,13.635828,382946,106.0,Hesher,6.7,212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,Spencer Susser,Joseph Gordon-Levitt,Natalie Portman,Rainn Wilson,0,0.0,0.5714285714285714,0.625,0.0
7000000,8.184588,573335,103.0,Freeheld,7.1,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,Peter Sollett,Julianne Moore,Ellen Page,Steve Carell,0,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.6666666666666666
7000000,2.26778,453079,108.0,The Extra Man,5.9,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,Shari Springer Berman,Kevin Kline,Paul Dano,Katie Holmes,0,0.0,0.0,0.5,0.0
7000000,3.120016,1310673,170.0,Hard to Be a God,6.7,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,Aleksey German,Leonid Yarmolnik,Yuriy Tsurilo,Natalya Moteva,0,0.0,0.0,0.0,0.0
7000000,8.207425,46488,108.0,Ca$h,6.0,73,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,Stephen Milburn Anderson,Sean Bean,Chris Hemsworth,Victoria Profeta,0,0.0,0.0,0.75,0.0
6000000,34.917447,30471,108.0,The Boondock Saints,7.2,837,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999,Troy Duffy,Willem Dafoe,Norman Reedus,Sean Patrick Flanery,0,0.0,0.0,0.0,0.0
7000000,5.33861,12400000,76.0,The Snow Queen,5.1,47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,Vladlen Barbe,Ivan Okhlobystin,Dmitriy Nagiev,Lyudmila Artemeva,1,1.0,1.0,1.0,1.0
7000000,8.591387,8900000,97.0,Stargate: The Ark of Truth,6.9,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008,Robert C. Cooper,Ben Browder,Amanda Tapping,Christopher Judge,0,0.0,0.0,0.0,0.0
6900000,26.181753,7993039,102.0,Dazed and Confused,7.4,583,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Richard Linklater,Jason London,Rory Cochrane,Wiley Wiggins,0,0.7,0.0,0.0,0.0
6900000,25.613197,44287131,101.0,House at the End of the Street,5.6,555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2012,Mark Tonderai,Jennifer Lawrence,Max Thieriot,Elisabeth Shue,1,1.0,1.0,1.0,1.0
6800000,21.285206,7103838,130.0,Incendies,7.9,479,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2010,Denis Villeneuve,Lubna Azabal,Mélissa Désormeaux-Poulin,Maxim Gaudette,0,0.6666666666666666,0.0,0.0,0.0
6500000,60.225219,255273813,99.0,Annabelle,5.6,1517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,John R. Leonetti,Annabelle Wallis,Ward Horton,Tony Amendola,1,1.0,1.0,1.0,1.0
7,0.050456,7,82.0,Bran Nue Dae,5.2,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2009,Rachel Perkins,Rocky McKenzie,Geoffrey Rush,Jessica Mauboy,0,0.0,0.0,0.5,0.0
6500000,17.705671,57504069,112.0,Boyz n the Hood,7.4,364,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,John Singleton,Laurence Fishburne,Cuba Gooding Jr.,Ice Cube,1,1.0,0.3333333333333333,0.75,0.5
6500000,6.847099,54215416,108.0,La Bamba,6.8,116,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,Luis Valdez,Lou Diamond Phillips,Danielle von Zerneck,Elizabeth Peña,1,1.0,1.0,1.0,1.0
6500000,11.208769,31899000,105.0,Dressed to Kill,6.8,157,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1980,Brian De Palma,Michael Caine,Angie Dickinson,Nancy Allen,1,0.4166666666666667,0.3333333333333333,0.5,1.0
6500000,11.142389,28451622,98.0,Go,7.0,196,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999,Doug Liman,Sarah Polley,Katie Holmes,Jay Mohr,1,0.8571428571428571,1.0,0.6666666666666666,1.0
6500000,11.885221,13368437,88.0,Friends with Money,5.1,128,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,Nicole Holofcener,Catherine Keener,Jason Isaacs,Timm Sharp,1,1.0,1.0,1.0,1.0
6500000,12.524953,12376563,131.0,The Andromeda Strain,7.0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1971,Robert Wise,Arthur Hill,David Wayne,James Olson,1,1.0,1.0,1.0,1.0
6500000,40.688426,17693675,100.0,Shame,7.0,875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,Steve McQueen,Michael Fassbender,Carey Mulligan,James Badge Dale,1,1.0,0.5,1.0,1.0
6500000,24.0034,11850214,105.0,Layer Cake,7.0,559,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,Matthew Vaughn,Daniel Craig,Tom Hardy,Colm Meaney,1,1.0,0.75,1.0,1.0
6500000,2.639106,2025032,100.0,The Work and the Glory II: American Zion,8.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,Sterling Van Wagenen,Sam Hennings,Brenda Strong,Eric Johnson,0,0.0,0.0,0.0,0.0
6500000,16.574756,2401510,116.0,The East,6.5,305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,Zal Batmanglij,Brit Marling,Alexander Skarsgård,Ellen Page,0,0.0,0.0,0.0,0.5
6500000,5.483531,1548955,96.0,A Home at the End of the World,6.8,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,Michael Mayer,Colin Farrell,Dallas Roberts,Robin Wright,0,0.0,0.2222222222222222,0.0,0.6666666666666666
6500000,8.432401,1521261,113.0,The Messenger,7.1,119,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,Oren Moverman,Ben Foster,Woody Harrelson,Jena Malone,0,0.0,0.0,0.5,0.0
6400000,74.234793,78371200,108.0,The Terminator,7.3,4128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1984,James Cameron,Arnold Schwarzenegger,Michael Biehn,Linda Hamilton,1,0.8571428571428571,0.7272727272727273,0.6666666666666666,0.5
4800000,11.086001,79384880,121.0,"Good bye, Lenin!",7.4,586,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,Wolfgang Becker,Daniel Brühl,Katrin Sass,Chulpan Khamatova,1,1.0,1.0,1.0,1.0
4000000,14.961629,14237000,91.0,The Return of the Living Dead,7.3,267,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1985,Dan O'Bannon,Clu Gulager,James Karen,Don Calfa,1,1.0,1.0,1.0,1.0
6000000,16.139771,2122561,94.0,Mallrats,6.8,392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1995,Kevin Smith,Jason Lee,Jeremy London,Shannen Doherty,0,0.6363636363636364,0.5,0.0,0.0
6000000,67.608041,181813770,110.0,Grease,7.2,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1978,Randal Kleiser,John Travolta,Olivia Newton-John,Stockard Channing,1,1.0,0.5555555555555556,1.0,0.6666666666666666
6000000,49.802914,138530565,120.0,Platoon,7.5,1205,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1986,Oliver Stone,Tom Berenger,Charlie Sheen,Willem Dafoe,1,0.6153846153846154,1.0,1.0,0.5
6000000,16.20985,119114517,122.0,Fahrenheit 9/11,6.8,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,Michael Moore,Robert De Niro,Michael Moore,George W. Bush,1,0.8,0.56,1.0,1.0
6000000,24.499996,102308889,110.0,Butch Cassidy and the Sundance Kid,7.4,650,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1969,George Roy Hill,Paul Newman,Robert Redford,Katharine Ross,1,1.0,1.0,1.0,1.0
6000000,59.961523,102272727,139.0,Mary Poppins,7.4,1183,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1964,Robert Stevenson,Julie Andrews,Dick Van Dyke,David Tomlinson,1,1.0,1.0,1.0,1.0
6000000,23.431117,43656822,152.0,West Side Story,7.0,389,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1961,Robert Wise,Natalie Wood,Richard Beymer,Russ Tamblyn,1,1.0,1.0,1.0,1.0
6000000,15.929648,39846344,98.0,Caddyshack,6.6,365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,Harold Ramis,Chevy Chase,Rodney Dangerfield,Ted Knight,1,0.7142857142857143,0.5,1.0,1.0
6000000,5.537646,25059640,106.0,The Wood,7.1,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,Rick Famuyiwa,Omar Epps,Richard T. Jones,Taye Diggs,1,1.0,1.0,1.0,1.0
6000000,64.025031,23341568,106.0,The Usual Suspects,8.1,3254,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,Bryan Singer,Stephen Baldwin,Gabriel Byrne,Chazz Palminteri,1,0.75,1.0,1.0,0.5
8000000,12.654051,22168359,89.0,A Nightmare on Elm Street 5: The Dream Child,5.5,245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1989,Stephen Hopkins,Robert Englund,Lisa Wilcox,Erika Anderson,1,0.8333333333333334,1.0,1.0,1.0
5000000,35.108498,38275483,92.0,National Lampoon’s Van Wilder,5.9,858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,Walt Becker,Ryan Reynolds,Tara Reid,Tim Matheson,1,1.0,0.7777777777777778,0.5,1.0
6000000,40.196514,44703995,109.0,The Wrestler,7.3,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2008,Darren Aronofsky,Mickey Rourke,Marisa Tomei,Evan Rachel Wood,1,0.8333333333333334,0.4,0.6666666666666666,0.5
6000000,7.60445,20400000,144.0,Duel in the Sun,6.2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1946,King Vidor,Jennifer Jones,Joseph Cotten,Gregory Peck,1,1.0,1.0,1.0,1.0
6000000,24.351305,50244700,99.0,Escape from New York,6.9,703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1981,John Carpenter,Kurt Russell,Lee Van Cleef,Ernest Borgnine,1,0.4444444444444444,0.3076923076923077,1.0,1.0
6000000,12.601677,18197398,89.0,Daddy Day Camp,4.4,91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,Fred Savage,Cuba Gooding Jr.,Tamala Jones,Paul Rae,1,1.0,0.6,1.0,1.0
12716953,7.077505,18814720,113.0,Mr. Nice Guy,6.3,128,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Sammo Hung,Jackie Chan,Richard Norton,Miki Lee,0,0.0,0.4444444444444444,0.0,0.0
6000000,4.053017,18750246,91.0,A Mighty Wind,6.6,74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,Christopher Guest,Bob Balaban,Christopher Guest,John Michael Higgins,1,0.5,1.0,1.0,1.0
6000000,15.639016,58000000,99.0,Sliding Doors,6.5,354,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1998,Peter Howitt,Gwyneth Paltrow,John Hannah,John Lynch,1,0.5,0.6666666666666666,1.0,1.0
6000000,3.89204,12000000,98.0,Tales from the Hood,5.4,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1995,Rusty Cundieff,Clarence Williams III,Corbin Bernsen,David Alan Grier,1,1.0,1.0,1.0,1.0
6000000,26.286954,48027970,121.0,The Last King of Scotland,7.4,558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,Kevin Macdonald,Forest Whitaker,James McAvoy,Simon McBurney,1,0.5,0.75,0.8333333333333334,1.0
5000000,8.008844,11642254,96.0,Halloween 5: The Revenge of Michael Myers,5.2,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1989,Dominique Othenin-Girard,Donald Pleasence,Danielle Harris,Ellie Cornell,1,1.0,1.0,1.0,1.0
5000000,12.68514,9206470,100.0,Bernie,6.5,320,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,Richard Linklater,Jack Black,Shirley MacLaine,Matthew McConaughey,1,0.7,0.8888888888888888,1.0,1.0
6000000,0.041651,7518876,42.0,Dolphins and Whales: Tribes of the Ocean,8.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,Jean-Jacques Mantello,Daryl Hannah,Charlotte Rampling,Unknown,0,0.0,0.0,0.5,0.5
6000000,3.561198,6852450,101.0,200 Cigarettes,6.1,44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,Risa Bramon Garcia,Ben Affleck,Casey Affleck,Dave Chappelle,0,0.0,0.75,0.0,0.5
6000000,14.988746,13231461,96.0,The Words,6.4,379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,Brian Klugman,Bradley Cooper,Zoe Saldana,Jeremy Irons,1,1.0,0.75,0.625,0.75
6000000,6.497285,6670712,104.0,City Island,6.9,113,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,Raymond De Felitta,Andy García,Julianna Margulies,Steven Strait,0,0.0,0.0,0.6666666666666666,0.0
6000000,19.411141,19560274,96.0,The Guard,6.8,372,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,John Michael McDonagh,Brendan Gleeson,Don Cheadle,Liam Cunningham,1,1.0,1.0,0.8,1.0
7000000,7.034618,6230276,94.0,College,4.8,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,Deb Hagan,Drake Bell,Andrew Caldwell,Andree Moss,0,0.0,0.0,0.0,0.0
6000000,26.218912,10409377,97.0,The Virgin Suicides,7.1,817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,Sofia Coppola,James Woods,Kathleen Turner,Kirsten Dunst,1,1.0,0.5,0.5,1.0
5500000,15.015271,5483299,120.0,Wish I Was Here,6.4,300,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Zach Braff,Zach Braff,Kate Hudson,Joey King,0,0.5,0.6666666666666666,0.6,0.0
6000000,5.696491,4398989,95.0,Simply Irresistible,5.5,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,Mark Tarlov,Sarah Michelle Gellar,Sean Patrick Flanery,Dylan Baker,0,0.0,0.75,0.0,0.0
6000000,5.411243,3283371,99.0,Only the Strong,6.9,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Sheldon Lettich,Mark Dacascos,Geoffrey Lewis,Stacey Travis,0,0.5,0.0,0.5,0.0
6000000,6.27257,2944752,94.0,Shattered Glass,6.6,111,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,Billy Ray,Hayden Christensen,Peter Sarsgaard,Chloë Sevigny,0,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333
6000000,4.148253,2025238,95.0,Novocaine,6.0,44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,David Atkins,Chelcie Ross,Steve Martin,Laura Dern,0,0.0,0.0,0.0,0.5
6244087,14.970654,638641,145.0,The Wild Bunch,7.6,259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1969,Sam Peckinpah,William Holden,Ernest Borgnine,Robert Ryan,0,0.25,0.5,0.0,0.0
6000000,7.161051,2899975,99.0,The Wackness,6.2,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,Jonathan Levine,Ben Kingsley,Famke Janssen,Josh Peck,0,0.6666666666666666,0.4,0.5,0.0
6000000,1.478505,869325,107.0,Beastmaster 2: Through the Portal of Time,4.6,17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1991,Sylvio Tabet,Marc Singer,Kari Wuhrer,Sarah Douglas,0,0.0,0.0,0.0,0.0
6000000,0.215464,399611,97.0,The 5th Quarter,4.7,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,Rick Bieber,Aidan Quinn,Andie MacDowell,Ryan Merriman,0,0.0,0.0,0.6666666666666666,0.0
134005,2.260315,1332231,104.0,Snow Flower and the Secret Fan,5.3,22,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,Wayne Wang,Li Bingbing,Jun Ji-hyun,Hugh Jackman,1,0.6,1.0,1.0,0.5
6000000,2.404626,69497,85.0,"Surfer, Dude",4.7,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,S.R. Bindler,Matthew McConaughey,Jeffrey Nordling,Willie Nelson,0,0.0,0.6428571428571429,0.0,0.0
12000000,10.19041,66351,95.0,Deadfall,5.6,224,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,Stefan Ruzowitzky,Eric Bana,Olivia Wilde,Charlie Hunnam,0,0.0,0.75,0.0,0.0
5952000,18.119265,2120439,87.0,Videodrome,7.1,454,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1983,David Cronenberg,James Woods,Sonja Smits,Deborah Harry,0,0.5,0.5,0.0,0.0
5300000,13.034602,3897799,122.0,The Spanish Apartment,7.0,266,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,Cédric Klapisch,Romain Duris,Audrey Tautou,Kelly Reilly,0,0.0,0.0,0.5,0.0
6000000,6.349218,32251,86.0,Song One,5.5,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Kate Barker-Froyland,Anne Hathaway,Johnny Flynn,Mary Steenburgen,0,0.0,0.75,0.0,0.6
4000000,5.013575,530048,103.0,Winter in Wartime,6.8,66,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2008,Martin Koolhoven,Martijn Lakemeier,Melody Klaver,Yorick van Wageningen,0,0.0,0.0,0.0,0.0
5800000,4.49029,6800000,133.0,The Train,7.2,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1964,John Frankenheimer,Burt Lancaster,Paul Scofield,Jeanne Moreau,0,0.2,0.75,0.0,0.0
6000000,11.81832,27165581,108.0,The Protector,6.8,167,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,Prachya Pinkaew,Tony Jaa,Petchtai Wongkamlao,Bongkoj Khongmalai,1,1.0,0.5,1.0,1.0
3500159,22.054546,76578641,112.0,Bend It Like Beckham,6.2,578,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,Gurinder Chadha,Parminder Nagra,Keira Knightley,Jonathan Rhys Meyers,1,1.0,1.0,0.5,0.5
5800000,3.201886,7000000,95.0,Crossover,4.2,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,Preston A. Whitmore II,Anthony Mackie,Marcello Thedford,Allen Payne,0,0.0,0.0,0.0,0.0
5600000,22.341462,18469680,85.0,[REC]²,6.4,489,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2009,Jaume Balagueró,Manuela Velasco,Ferran Terraza,Claudia Silva,1,1.0,1.0,1.0,1.0
5500000,28.500913,159616327,129.0,The Sting,7.9,622,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,George Roy Hill,Paul Newman,Robert Redford,Robert Shaw,1,1.0,1.0,1.0,1.0
5500000,10.439971,58972904,123.0,Chariots of Fire,6.8,207,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1981,Hugh Hudson,Ben Cross,Ian Charleson,Cheryl Campbell,1,1.0,1.0,1.0,1.0
5500000,19.127239,15700000,105.0,High Plains Drifter,7.4,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1973,Clint Eastwood,Clint Eastwood,Verna Bloom,Marianna Hill,1,0.7894736842105263,0.8181818181818182,1.0,1.0
5500000,2.141143,4865000,95.0,Galaxina,3.3,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1980,William Sachs,Dorothy Stratten,Stephen Macht,Avery Schreiber,0,0.0,0.0,0.0,0.0
4361898,2.080741,3031801,92.0,Mambo Italiano,5.6,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,Émile Gaudreault,Luke Kirby,Ginette Reno,Paul Sorvino,0,0.0,0.0,0.0,0.0
5000000,7.79068,2466444,104.0,Wonderland,6.2,73,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2003,James Cox,Val Kilmer,Dylan McDermott,Kate Bosworth,0,0.0,0.42857142857142855,0.0,0.2
6500000,15.580335,37295445,120.0,Do the Right Thing,7.6,292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,Spike Lee,Danny Aiello,Ossie Davis,Ruby Dee,1,0.4444444444444444,1.0,1.0,1.0
2200000,5.206967,11502151,157.0,Rang De Basanti,7.2,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,Rakeysh Omprakash Mehra,Aamir Khan,Soha Ali Khan,Alice Patten,1,1.0,1.0,1.0,1.0
5500000,5.033065,5000000,120.0,Miss Julie,5.9,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Liv Ullmann,Jessica Chastain,Colin Farrell,Samantha Morton,0,0.0,0.6666666666666666,0.2,0.3333333333333333
4000000,42.187986,152925093,92.0,Saw II,6.3,1251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2005,Darren Lynn Bousman,Tobin Bell,Shawnee Smith,Donnie Wahlberg,1,1.0,1.0,1.0,1.0
15000000,53.698683,108286421,103.0,10 Cloverfield Lane,6.8,2468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2016,Dan Trachtenberg,Mary Elizabeth Winstead,John Goodman,John Gallagher Jr.,1,1.0,1.0,0.8333333333333334,1.0
5000000,14.752587,64282312,87.0,Jackass: The Movie,6.1,345,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,Jeff Tremaine,Johnny Knoxville,Bam Margera,Steve-O,1,1.0,1.0,1.0,1.0
4900000,48.170508,44107032,81.0,Lights Out,6.3,1129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,David F. Sandberg,Teresa Palmer,Maria Bello,Gabriel Bateman,1,1.0,1.0,0.6666666666666666,1.0
5000000,29.15813,205703818,83.0,Paranormal Activity 3,5.9,669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,Henry Joost,Katie Featherston,Sprague Grayden,Lauren Bittner,1,1.0,1.0,1.0,1.0
5000000,56.30466,103590271,89.0,Ouija,4.9,983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,Stiles White,Olivia Cooke,Ana Coto,Daren Kagasoff,1,1.0,1.0,1.0,1.0
5000000,17.304055,44793222,96.0,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1987,Chuck Russell,Robert Englund,Patricia Arquette,Heather Langenkamp,1,1.0,1.0,0.75,1.0
